Brand,Name,Pace,Arch support,Weight lab Weight brand,Lightweight,Drop lab Drop brand,Strike pattern,Size,Midsole softness,Toebox durability,Heel padding durability,Outsole durability,Breathability,Width / fit,Toebox width,Stiffness,Torsional rigidity,Heel counter stiffness,Plate,Rocker,Heel lab Heel brand,Forefoot lab Forefoot brand,Widths available,Orthotic friendly,Season,Removable insole,Ranking,Popularity,Gender,Terrain,Pace_norm,Pace_lists,pace_competition,pace_daily_running,pace_tempo,arch_neutral,arch_stability,Strike_norm,Strike_lists,-,strike_forefoot,strike_heel,strike_mid,fit_category,fit_large,fit_small,fit_true,fit_missing,midsole_soft,midsole_balanced,midsole_firm,toebox_bad,toebox_decent,toebox_good,heelpad_bad,heelpad_decent,heelpad_good,outsole_bad,outsole_decent,outsole_good,breath_breathable,breath_moderate,breath_warm,width_narrow,width_medium,width_wide,toeboxwidth_narrow,toeboxwidth_medium,toeboxwidth_wide,stiff_flexible,stiff_moderate,stiff_stiff,torsion_flexible,torsion_moderate,torsion_stiff,heelcounter_flexible,heelcounter_moderate,heelcounter_stiff,widthavail_norm,widthavail_list,widthavail_narrow,widthavail_normal,widthavail_wide,widthavail_xwide,season_norm,season_list,season_all,season_summer,season_winter,weight_lab_oz,weight_lab_g,weight_brand_oz,weight_brand_g,drop_lab_mm,drop_brand_mm,heel_lab_mm,heel_brand_mm,forefoot_lab_mm,forefoot_brand_mm
Altra,Rivera 4,Daily Runningtempo,Neutral,8.3 oz / 235g 10 oz / 283g,1,0.4 mm 0.0 mm,Mid/Forefoot,Slightly Small,Soft,Decent,Bad,Good,Moderate,Narrow,Wide,Stiff,Flexible,Flexible,0,0,28.4 mm 28.0 mm,28.0 mm 28.0 mm,Normal,1,All Seasons,1,#212 Bottom 42%,#270 Bottom 26%,,,Daily Running|Tempo,"['Daily Running', 'Tempo']",0,1,1,1,0,Mid|Forefoot,"['Mid', 'Forefoot']",0,1,0,1,small,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,Normal,['Normal'],0,1,0,0,All,['All'],1,0,0,8.3,235,10.0,283.0,0.4,0.0,28.4,28.0,28.0,28.0
Inov8,Roadfly,Daily Running,Neutral,8.9 oz / 251g 9.3 oz / 265g,0,9.4 mm 6.0 mm,Heelmid/Forefoot,Half Size Small,Balanced,Bad,Decent,Decent,Breathable,Medium,Wide,Stiff,Moderate,Flexible,0,0,31.5 mm 27.0 mm,22.1 mm 21.0 mm,Normalwide,1,Summerall Seasons,1,#119 Top 33%,#341 Bottom 6%,,,Daily Running,['Daily Running'],0,1,0,1,0,Heel|Mid|Forefoot,"['Heel', 'Mid', 'Forefoot']",0,1,1,1,small,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,Normal|Wide,"['Normal', 'Wide']",0,1,1,0,Summer|All,"['Summer', 'All']",1,1,0,8.9,251,9.3,265.0,9.4,6.0,31.5,27.0,22.1,21.0
Hoka,Rocket X 3,Competition,Neutral,7.8 oz / 220g 7.4 oz / 210g,1,10.0 mm 7.0 mm,Heelmid/Forefoot,Slightly Small,Soft,Decent,Good,Good,Breathable,Narrow,Narrow,Stiff,Stiff,Flexible,Carbon plate,1,39.6 mm 40.0 mm,29.6 mm 33.0 mm,Normal,1,Summerall Seasons,1,#95 Top 26%,#59 Top 17%,,,Competition,['Competition'],1,0,0,1,0,Heel|Mid|Forefoot,"['Heel', 'Mid', 'Forefoot']",0,1,1,1,small,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,Normal,['Normal'],0,1,0,0,Summer|All,"['Summer', 'All']",1,1,0,7.8,220,7.4,210.0,10.0,7.0,39.6,40.0,29.6,33.0
Adidas,Runfalcon,Daily Running,Neutral,9.3 oz / 264g 9.5 oz / 269g,0,8.9 mm 10.0 mm,Heelmid/Forefoot,True To Size,Balanced,-,-,-,Warm,Narrow,-,Stiff,Flexible,Moderate,0,0,26.5 mm 28.0 mm,17.6 mm 18.0 mm,Normal,1,Winter,1,#565 Bottom 12%,#487 Bottom 24%,,,Daily Running,['Daily Running'],0,1,0,1,0,Heel|Mid|Forefoot,"['Heel', 'Mid', 'Forefoot']",0,1,1,1,true,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,Normal,['Normal'],0,1,0,0,Winter,['Winter'],0,0,1,9.3,264,9.5,269.0,8.9,10.0,26.5,28.0,17.6,18.0
Adidas,Runfalcon 2.0,Daily Running,Neutral,9.9 oz / 280g 9.9 oz / 280g,0,10.9 mm 10.0 mm,Heel,True To Size,Balanced,-,-,-,Warm,Medium,Wide,Stiff,Moderate,Moderate,0,0,28.7 mm,17.8 mm,Normal,1,All Seasons,1,#566 Bottom 12%,#645 Bottom 1%,,,Daily Running,['Daily Running'],0,1,0,1,0,Heel,['Heel'],0,0,1,0,true,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,Normal,['Normal'],0,1,0,0,All,['All'],1,0,0,9.9,280,9.9,280.0,10.9,10.0,28.7,,17.8,
Adidas,Runfalcon 3,Daily Running,Neutral,10 oz / 283g 9.7 oz / 275g,0,13.6 mm 9.0 mm,Heel,True To Size,Balanced,Bad,Bad,Good,Moderate,Medium,Wide,Stiff,Moderate,Flexible,0,0,31.6 mm 25.0 mm,18.0 mm 16.0 mm,Normalwide,1,All Seasons,1,#536 Bottom 16%,#586 Bottom 9%,,,Daily Running,['Daily Running'],0,1,0,1,0,Heel,['Heel'],0,0,1,0,true,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,Normal|Wide,"['Normal', 'Wide']",0,1,1,0,All,['All'],1,0,0,10.0,283,9.7,275.0,13.6,9.0,31.6,25.0,18.0,16.0
Adidas,Runfalcon 5,Daily Running,Neutral,9.7 oz / 275g 10.7 oz / 303g,0,9.4 mm 10.0 mm,Heelmid/Forefoot,True To Size,Balanced,Bad,Bad,Decent,Moderate,Wide,Medium,Moderate,Flexible,Moderate,0,0,31.2 mm 33.0 mm,21.8 mm 23.0 mm,Normalwide,1,All Seasons,1,#203 Bottom 44%,#148 Top 41%,,,Daily Running,['Daily Running'],0,1,0,1,0,Heel|Mid|Forefoot,"['Heel', 'Mid', 'Forefoot']",0,1,1,1,true,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,Normal|Wide,"['Normal', 'Wide']",0,1,1,0,All,['All'],1,0,0,9.7,275,10.7,303.0,9.4,10.0,31.2,33.0,21.8,23.0
Salomon,S/Lab Phantasm 2,Competitiontempo,Neutral,7.5 oz / 213g 7.4 oz / 210g,1,5.1 mm 9.0 mm,Mid/Forefoot,-,Soft,Bad,Good,Good,Moderate,Medium,Medium,Moderate,Stiff,Flexible,Carbon plate,0,31.5 mm 37.0 mm,26.4 mm 28.0 mm,Normal,1,All Seasons,1,#252 Bottom 30%,#358 Bottom 1%,,,Competition|Tempo,"['Competition', 'Tempo']",1,0,1,1,0,Mid|Forefoot,"['Mid', 'Forefoot']",0,1,0,1,,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,Normal,['Normal'],0,1,0,0,All,['All'],1,0,0,7.5,213,7.4,210.0,5.1,9.0,31.5,37.0,26.4,28.0
Salomon,S/Lab Spectur,Competitiontempo,Neutral,9.1 oz / 258g,0,10.7 mm 8.0 mm,Heel,-,Balanced,Decent,Decent,Good,Moderate,Medium,Medium,Stiff,Stiff,Flexible,0,1,36.9 mm,26.2 mm,Normal,1,All Seasons,1,#312 Bottom 14%,#332 Bottom 9%,,,Competition|Tempo,"['Competition', 'Tempo']",1,0,1,1,0,Heel,['Heel'],0,0,1,0,,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,Normal,['Normal'],0,1,0,0,All,['All'],1,0,0,9.1,258,,,10.7,8.0,36.9,,26.2,
Xero,Shoes HFS II,Daily Running,Neutral,8.6 oz / 244g 8.3 oz / 235g,1,1.0 mm 0.0 mm,Mid/Forefoot,True To Size,Firm,Decent,Bad,Decent,Breathable,Narrow,Wide,Moderate,Flexible,Moderate,0,0,13.1 mm 12.0 mm,12.1 mm 12.0 mm,Normalwide,1,Summerall Seasons,1,#206 Bottom 43%,#275 Bottom 24%,,,Daily Running,['Daily Running'],0,1,0,1,0,Mid|Forefoot,"['Mid', 'Forefoot']",0,1,0,1,true,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,Normal|Wide,"['Normal', 'Wide']",0,1,1,0,Summer|All,"['Summer', 'All']",1,1,0,8.6,244,8.3,235.0,1.0,0.0,13.1,12.0,12.1,12.0
Xero,Shoes Prio,Daily Running,Neutral,9.8 oz / 279g 7.4 oz / 210g,0,0.4 mm 0.0 mm,Mid/Forefoot,True To Size,-,Good,Bad,Decent,Warm,Medium,Wide,Flexible,Flexible,Flexible,0,0,12.2 mm 7.0 mm,11.8 mm 7.0 mm,Normalwide,1,All Seasons,1,#21 Top 6%,#238 Bottom 34%,,,Daily Running,['Daily Running'],0,1,0,1,0,Mid|Forefoot,"['Mid', 'Forefoot']",0,1,0,1,true,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,Normal|Wide,"['Normal', 'Wide']",0,1,1,0,All,['All'],1,0,0,9.8,279,7.4,210.0,0.4,0.0,12.2,7.0,11.8,7.0
Xero,Shoes Speed Force II,Daily Runningtempo,Neutral,6.7 oz / 189g 6 oz / 170g,1,0.1 mm 0.0 mm,Mid/Forefoot,True To Size,-,Decent,Decent,Decent,Breathable,Medium,Wide,Flexible,Flexible,Flexible,0,0,10.6 mm 7.0 mm,10.5 mm 7.0 mm,Normal,1,Summerall Seasons,1,#115 Top 32%,#318 Bottom 12%,,,Daily Running|Tempo,"['Daily Running', 'Tempo']",0,1,1,1,0,Mid|Forefoot,"['Mid', 'Forefoot']",0,1,0,1,true,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,Normal,['Normal'],0,1,0,0,Summer|All,"['Summer', 'All']",1,1,0,6.7,189,6.0,170.0,0.1,0.0,10.6,7.0,10.5,7.0
Saucony,Sinister,Tempo,Neutral,5.3 oz / 149g 4.9 oz / 139g,1,7.8 mm 6.0 mm,Mid/Forefoot,Slightly Small,Balanced,Bad,Good,Decent,Moderate,Narrow,Medium,Moderate,Flexible,Flexible,0,0,25.2 mm 25.0 mm,17.4 mm 19.0 mm,Normal,1,All Seasons,1,#151 Top 42%,#315 Bottom 13%,,,Tempo,['Tempo'],0,0,1,1,0,Mid|Forefoot,"['Mid', 'Forefoot']",0,1,0,1,small,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,Normal,['Normal'],0,1,0,0,All,['All'],1,0,0,5.3,149,4.9,139.0,7.8,6.0,25.2,25.0,17.4,19.0
Hoka,Skyflow,Daily Running,Neutral,9.9 oz / 282g 10 oz / 283g,0,8.7 mm 5.0 mm,Heelmid/Forefoot,True To Size,Soft,Decent,Good,Good,Breathable,Medium,Narrow,Stiff,Stiff,Stiff,0,0,39.3 mm 39.0 mm,30.6 mm 34.0 mm,Normalwide,1,Summerall Seasons,1,#111 Top 31%,#138 Top 38%,,,Daily Running,['Daily Running'],0,1,0,1,0,Heel|Mid|Forefoot,"['Heel', 'Mid', 'Forefoot']",0,1,1,1,true,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,Normal|Wide,"['Normal', 'Wide']",0,1,1,0,Summer|All,"['Summer', 'All']",1,1,0,9.9,282,10.0,283.0,8.7,5.0,39.3,39.0,30.6,34.0
Hoka,Skyward X,Daily Runningtempo,Neutral,11.1 oz / 315g 10.8 oz / 306g,0,9.2 mm 5.0 mm,Heelmid/Forefoot,True To Size,Soft,Good,Good,Good,Breathable,Narrow,Narrow,Stiff,Stiff,Stiff,Carbon plate,1,46.3 mm 49.0 mm,37.1 mm 44.0 mm,Normal,1,Summerall Seasons,1,#170 Top 47%,#64 Top 18%,,,Daily Running|Tempo,"['Daily Running', 'Tempo']",0,1,1,1,0,Heel|Mid|Forefoot,"['Heel', 'Mid', 'Forefoot']",0,1,1,1,true,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,Normal,['Normal'],0,1,0,0,Summer|All,"['Summer', 'All']",1,1,0,11.1,315,10.8,306.0,9.2,5.0,46.3,49.0,37.1,44.0
Under Armour,SlipSpeed Mega,Daily Running,Neutral,11.7 oz / 332g 11.3 oz / 320g,0,11.9 mm 10.0 mm,Heel,True To Size,Balanced,Good,Bad,Bad,Warm,Narrow,Medium,Stiff,Stiff,Flexible,0,0,40.7 mm 40.0 mm,28.8 mm 30.0 mm,Normal,1,Winter,1,#58 Top 16%,#260 Bottom 29%,,,Daily Running,['Daily Running'],0,1,0,1,0,Heel,['Heel'],0,0,1,0,true,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,Normal,['Normal'],0,1,0,0,Winter,['Winter'],0,0,1,11.7,332,11.3,320.0,11.9,10.0,40.7,40.0,28.8,30.0
Adidas,Solarboost 5,Daily Running,Stability,10.3 oz / 293g 10.5 oz / 297g,0,9.8 mm 10.0 mm,Heelmid/Forefoot,True To Size,Firm,Decent,Good,Bad,Warm,Medium,Wide,Stiff,Moderate,Moderate,0,0,32.9 mm 31.0 mm,23.1 mm 21.0 mm,Normal,1,All Seasons,1,#165 Top 46%,#345 Bottom 5%,,,Daily Running,['Daily Running'],0,1,0,0,1,Heel|Mid|Forefoot,"['Heel', 'Mid', 'Forefoot']",0,1,1,1,true,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,Normal,['Normal'],0,1,0,0,All,['All'],1,0,0,10.3,293,10.5,297.0,9.8,10.0,32.9,31.0,23.1,21.0
Hoka,Solimar,Daily Running,Neutral,8.2 oz / 232g 8.5 oz / 241g,1,6.4 mm 6.0 mm,Mid/Forefoot,True To Size,Balanced,Good,Decent,-,Moderate,Narrow,Narrow,Moderate,Moderate,Flexible,0,0,30.4 mm 26.0 mm,24.0 mm 20.0 mm,Normalwide,1,All Seasons,1,#150 Top 42%,#109 Top 30%,,,Daily Running,['Daily Running'],0,1,0,1,0,Mid|Forefoot,"['Mid', 'Forefoot']",0,1,0,1,true,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,Normal|Wide,"['Normal', 'Wide']",0,1,1,0,All,['All'],1,0,0,8.2,232,8.5,241.0,6.4,6.0,30.4,26.0,24.0,20.0
Asics,Sonicblast,Daily Runningtempo,Neutral,9 oz / 255g 9 oz / 255g,0,9.0 mm 8.0 mm,Heelmid/Forefoot,-,Soft,Bad,Good,Decent,Breathable,Narrow,Narrow,Stiff,Stiff,Flexible,0,1,45.4 mm 46.0 mm,36.4 mm 38.0 mm,Normal,1,Summerall Seasons,1,#341 Bottom 6%,#140 Top 39%,,,Daily Running|Tempo,"['Daily Running', 'Tempo']",0,1,1,1,0,Heel|Mid|Forefoot,"['Heel', 'Mid', 'Forefoot']",0,1,1,1,,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,Normal,['Normal'],0,1,0,0,Summer|All,"['Summer', 'All']",1,1,0,9.0,255,9.0,255.0,9.0,8.0,45.4,46.0,36.4,38.0
Salomon,Spectur 2,Tempo,Neutral,9.1 oz / 258g,0,11.0 mm 8.0 mm,Heel,-,Balanced,Decent,Decent,Good,Warm,Medium,Medium,Stiff,Stiff,Flexible,Carbon plate,1,35.9 mm,24.9 mm,Normal,1,All Seasons,1,#310 Bottom 15%,#324 Bottom 11%,,,Tempo,['Tempo'],0,0,1,1,0,Heel,['Heel'],0,0,1,0,,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,Normal,['Normal'],0,1,0,0,All,['All'],1,0,0,9.1,258,,,11.0,8.0,35.9,,24.9,
Nike,Streakfly 2,Competitiontempo,Neutral,4.5 oz / 128g 5.1 oz / 144g,1,3.7 mm 4.0 mm,Mid/Forefoot,Slightly Small,Soft,Bad,Good,Decent,Breathable,Narrow,Narrow,Flexible,Flexible,Flexible,Carbon plate,0,27.0 mm 27.0 mm,23.3 mm 23.0 mm,Normal,0,Summerall Seasons,0,#248 Bottom 32%,#79 Top 22%,,,Competition|Tempo,"['Competition', 'Tempo']",1,0,1,1,0,Mid|Forefoot,"['Mid', 'Forefoot']",0,1,0,1,small,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,Normal,['Normal'],0,1,0,0,Summer|All,"['Summer', 'All']",1,1,0,4.5,128,5.1,144.0,3.7,4.0,27.0,27.0,23.3,23.0
Apl,Streamline,Daily Runningtempo,Neutral,9.6 oz / 272g 9.2 oz / 261g,0,10.8 mm 8.0 mm,Heel,Half Size Small,-,-,-,-,-,Narrow,-,Stiff,Stiff,Flexible,0,0,36.7 mm 30.0 mm,25.9 mm 22.0 mm,Normal,0,-,0,#47 Top 13%,#328 Bottom 10%,,,Daily Running|Tempo,"['Daily Running', 'Tempo']",0,1,1,1,0,Heel,['Heel'],0,0,1,0,small,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,Normal,['Normal'],0,1,0,0,,,0,0,0,9.6,272,9.2,261.0,10.8,8.0,36.7,30.0,25.9,22.0
Nike,Structure 25,Daily Running,Stability,10.7 oz / 302g 11.4 oz / 322g,0,12.1 mm 10.0 mm,Heel,True To Size,Soft,Good,Good,Good,Moderate,Medium,Medium,Moderate,Stiff,Stiff,0,0,36.7 mm 37.0 mm,24.6 mm 27.0 mm,Narrownormalwidex-Wide,1,All Seasons,1,#514 Bottom 20%,#119 Top 19%,,,Daily Running,['Daily Running'],0,1,0,0,1,Heel,['Heel'],0,0,1,0,true,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,Narrow|Normal|Wide|X-Wide,"['Narrow', 'Normal', 'Wide', 'X-Wide']",1,1,1,1,All,['All'],1,0,0,10.7,302,11.4,322.0,12.1,10.0,36.7,37.0,24.6,27.0
Nike,Structure 26,Daily Running,Stability,10.4 oz / 296g 10.5 oz / 298g,0,10.1 mm 10.0 mm,Heel,Slightly Small,Soft,Decent,Good,Good,Moderate,Medium,Medium,Moderate,Stiff,Moderate,0,0,36.1 mm 38.0 mm,26.0 mm 28.0 mm,Normalwidex-Wide,1,All Seasons,1,#236 Bottom 35%,#56 Top 16%,,,Daily Running,['Daily Running'],0,1,0,0,1,Heel,['Heel'],0,0,1,0,small,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,Normal|Wide|X-Wide,"['Normal', 'Wide', 'X-Wide']",0,1,1,1,All,['All'],1,0,0,10.4,296,10.5,298.0,10.1,10.0,36.1,38.0,26.0,28.0
Asics,Superblast,Daily Runningtempo,Neutral,8.6 oz / 244g 8.4 oz / 239g,1,7.9 mm 8.0 mm,Mid/Forefoot,True To Size,Balanced,Bad,Decent,Good,Moderate,Narrow,Medium,Stiff,Stiff,Moderate,0,1,42.7 mm 45.5 mm,34.8 mm 37.5 mm,Normalwide,1,All Seasons,1,#26 Top 5%,#98 Top 16%,,,Daily Running|Tempo,"['Daily Running', 'Tempo']",0,1,1,1,0,Mid|Forefoot,"['Mid', 'Forefoot']",0,1,0,1,true,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,Normal|Wide,"['Normal', 'Wide']",0,1,1,0,All,['All'],1,0,0,8.6,244,8.4,239.0,7.9,8.0,42.7,45.5,34.8,37.5
Asics,Superblast 2,Daily Runningtempo,Neutral,8.9 oz / 252g 8.8 oz / 250g,0,8.2 mm 8.0 mm,Heelmid/Forefoot,True To Size,Soft,Good,Good,Good,Breathable,Medium,Medium,Stiff,Stiff,Moderate,0,1,42.8 mm 45.0 mm,34.6 mm 37.0 mm,Normalwide,1,Summerall Seasons,1,#50 Top 14%,#25 Top 7%,,,Daily Running|Tempo,"['Daily Running', 'Tempo']",0,1,1,1,0,Heel|Mid|Forefoot,"['Heel', 'Mid', 'Forefoot']",0,1,1,1,true,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,Normal|Wide,"['Normal', 'Wide']",0,1,1,0,Summer|All,"['Summer', 'All']",1,1,0,8.9,252,8.8,250.0,8.2,8.0,42.8,45.0,34.6,37.0
Adidas,Supernova 2,Daily Running,Neutral,9.7 oz / 276g 9.8 oz / 278g,0,14.2 mm 9.0 mm,Heel,True To Size,Balanced,Bad,Bad,Bad,Breathable,Medium,Wide,Flexible,Moderate,Moderate,0,0,32.4 mm 32.0 mm,18.2 mm 23.0 mm,Normal,1,Summerall Seasons,1,#308 Top 48%,#467 Bottom 27%,,,Daily Running,['Daily Running'],0,1,0,1,0,Heel,['Heel'],0,0,1,0,true,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,Normal,['Normal'],0,1,0,0,Summer|All,"['Summer', 'All']",1,1,0,9.7,276,9.8,278.0,14.2,9.0,32.4,32.0,18.2,23.0
Adidas,Supernova 3,Daily Running,Neutral,9.7 oz / 274g 10 oz / 283g,0,12.5 mm 9.0 mm,Heel,True To Size,Balanced,Good,Good,Bad,Breathable,Medium,Medium,Stiff,Moderate,Moderate,0,0,30.7 mm 25.0 mm,18.2 mm 16.0 mm,Normal,1,Summerall Seasons,1,#288 Bottom 21%,#322 Bottom 12%,,,Daily Running,['Daily Running'],0,1,0,1,0,Heel,['Heel'],0,0,1,0,true,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,Normal,['Normal'],0,1,0,0,Summer|All,"['Summer', 'All']",1,1,0,9.7,274,10.0,283.0,12.5,9.0,30.7,25.0,18.2,16.0
Adidas,Supernova Prima,Daily Running,Neutral,9.9 oz / 281g 10 oz / 284g,0,8.9 mm 8.0 mm,Heelmid/Forefoot,True To Size,Balanced,Decent,Bad,Bad,Moderate,Medium,Medium,Moderate,Stiff,Stiff,0,1,36.1 mm 37.0 mm,27.2 mm 29.0 mm,Normal,1,All Seasons,1,#87 Top 24%,#226 Bottom 38%,,,Daily Running,['Daily Running'],0,1,0,1,0,Heel|Mid|Forefoot,"['Heel', 'Mid', 'Forefoot']",0,1,1,1,true,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,Normal,['Normal'],0,1,0,0,All,['All'],1,0,0,9.9,281,10.0,284.0,8.9,8.0,36.1,37.0,27.2,29.0
Adidas,Supernova Rise,Daily Running,Neutral,9.8 oz / 278g 9.8 oz / 278g,0,9.7 mm 10.0 mm,Heelmid/Forefoot,Slightly Small,Balanced,Decent,Good,Good,Moderate,Wide,Wide,Moderate,Flexible,Stiff,0,1,32.5 mm 36.0 mm,22.8 mm 26.0 mm,Normalwide,1,All Seasons,1,#60 Top 10%,#234 Top 37%,,,Daily Running,['Daily Running'],0,1,0,1,0,Heel|Mid|Forefoot,"['Heel', 'Mid', 'Forefoot']",0,1,1,1,small,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,Normal|Wide,"['Normal', 'Wide']",0,1,1,0,All,['All'],1,0,0,9.8,278,9.8,278.0,9.7,10.0,32.5,36.0,22.8,26.0
Adidas,Supernova Rise 2,Daily Running,Neutral,9.1 oz / 257g 9.4 oz / 266g,0,9.5 mm 10.0 mm,Heelmid/Forefoot,True To Size,Balanced,Decent,Good,Decent,Moderate,Wide,Wide,Flexible,Moderate,Stiff,0,0,33.5 mm 33.0 mm,24.0 mm 23.0 mm,Normalwide,1,All Seasons,1,#29 Top 8%,#67 Top 19%,,,Daily Running,['Daily Running'],0,1,0,1,0,Heel|Mid|Forefoot,"['Heel', 'Mid', 'Forefoot']",0,1,1,1,true,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,Normal|Wide,"['Normal', 'Wide']",0,1,1,0,All,['All'],1,0,0,9.1,257,9.4,266.0,9.5,10.0,33.5,33.0,24.0,23.0
Adidas,Supernova Solution,Daily Running,Stability,9.8 oz / 279g 9.8 oz / 278g,0,10.0 mm 10.0 mm,Heelmid/Forefoot,True To Size,Balanced,Decent,Bad,Decent,Moderate,Medium,Wide,Flexible,Moderate,Stiff,0,0,33.1 mm 36.0 mm,23.1 mm 26.0 mm,Normal,1,All Seasons,1,#106 Top 30%,#256 Bottom 29%,,,Daily Running,['Daily Running'],0,1,0,0,1,Heel|Mid|Forefoot,"['Heel', 'Mid', 'Forefoot']",0,1,1,1,true,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,Normal,['Normal'],0,1,0,0,All,['All'],1,0,0,9.8,279,9.8,278.0,10.0,10.0,33.1,36.0,23.1,26.0
Adidas,Supernova+,Daily Running,Neutral,11.8 oz / 335g 11.2 oz / 318g,0,9.3 mm 10.0 mm,Heelmid/Forefoot,True To Size,Balanced,-,-,-,-,Medium,-,Moderate,Moderate,Moderate,0,0,30.7 mm 32.0 mm,21.4 mm 22.0 mm,Normal,1,-,1,#184 Bottom 49%,#154 Top 43%,,,Daily Running,['Daily Running'],0,1,0,1,0,Heel|Mid|Forefoot,"['Heel', 'Mid', 'Forefoot']",0,1,1,1,true,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,Normal,['Normal'],0,1,0,0,,,0,0,0,11.8,335,11.2,318.0,9.3,10.0,30.7,32.0,21.4,22.0
